t,stamp,label,moving,cmd_waist,cmd_shoulder,cmd_elbow,cmd_wrist_angle,cmd_wrist_rotate,meas_waist,meas_shoulder,meas_elbow,meas_wrist_angle,meas_wrist_rotate,enc_x,enc_y,enc_z,enc_qx,enc_qy,enc_qz,enc_qw,cam_x,cam_y,cam_z,cam_qx,cam_qy,cam_qz,cam_qw,fk_x,fk_y,fk_z,fk_pitch
21.296040296554565,1788958800.5739312,sweep0_reach_low->home,1,0.0,-1.175,1.3294014084507042,-0.0397887323943662,0.0,0.0,-1.1566215753555298,1.3008157014846802,-0.00920388475060463,-0.0076699042692780495,0.18824141186324075,0.0,0.16823146811533607,-0.0038264622418852836,0.06646647951616529,0.0002548970170817524,0.9977812888178197,0.1323351841211084,0.0065517898391183604,0.21475634253706982,-0.0735327358308505,0.04116356845548823,-0.6927206635861304,0.7162657185947352,0.18662385637345558,0.0,0.16733271398267116,0.11461267605633796
21.331119775772095,1788958800.607289,sweep0_reach_low->home,1,0.0,-1.1800000000000002,1.33243661971831,-0.04450704225352109,0.0,0.0,-1.164291501045227,1.3023496866226196,-0.016873789951205254,-0.0076699042692780495,0.1879959046541363,0.0,0.16988096754994766,-0.0038278174299514545,0.060930151701675275,0.0002336653608277602,0.9981346651769154,0.13154472220743135,0.006595039004678787,0.21577602235599302,-0.0766706783656172,0.04352723291629775,-0.691959991383739,0.7165321747122195,0.18626823472770365,0.0,0.16808025839749952,0.1079295774647887
21.366076707839966,1788958800.6406467,sweep0_reach_low->home,1,0.0,-1.185,1.3354718309859155,-0.04922535211267609,0.0,0.0,-1.167359471321106,1.3023496866226196,-0.016873789951205254,-0.0076699042692780495,0.1876846948373824,0.0,0.1705036873118089,-0.0038283594966917836,0.058568712375710576,0.00022460930964843506,0.998276013507724,0.13105109063593312,0.006572328669043104,0.21656639313628345,-0.07505694093618547,0.04139647387082726,-0.6917748885414815,0.7170078738422508,0.18590799052264226,0.0,0.16882606945243203,0.10124647887323934
21.401200771331787,1788958800.6740046,sweep0_reach_low->home,1,0.0,-1.19,1.338507042253521,-0.05394366197183098,0.0,0.0,-1.1719613075256348,1.3054176568984985,-0.019941750913858414,-0.0076699042692780495,0.18736292861910106,0.0,0.1709978790971078,-0.0038288275626453846,0.056449942094276825,0.00021648388720165728,0.9983980655288625,0.1305548487228932,0.006592030462089108,0.2169830174170475,-0.07612391946749704,0.04159669331331937,-0.6914759093738579,0.7171721765001067,0.18554313152880794,0.0,0.16957011393599725,0.09456338028169009
21.436017990112305,1788958800.7073624,sweep0_reach_low->home,1,0.0,-1.195,1.3415422535211268,-0.05866197183098587,0.0,0.0,-1.1765632629394531,1.310019612312317,-0.02454369328916073,-0.0076699042692780495,0.1870091161297226,0.0,0.1711554979907331,-0.0038292624658480988,0.054407143918284204,0.00020864981557110085,0.9985114700917949,0.13001346557381116,0.006548802962818446,0.21699846870060568,-0.07494707319256892,0.039631884234717564,-0.6916372509004869,0.7172518129211601,0.1851736657585597,0.0,0.17031235866864625,0.08788028169014084
21.47111940383911,1788958800.7407203,sweep0_reach_low->home,1,0.0,-1.2000000000000002,1.3445774647887325,-0.06338028169014087,0.0,0.0,-1.1811652183532715,1.3130875825881958,-0.029145635664463043,-0.0076699042692780495,0.18661112735089058,0.0,0.171433129313802,-0.0038297465469395763,0.05203884093703414,0.00019956744247324993,0.9986376981909667,0.12951505417418235,0.006528648971089544,0.21688889377936915,-0.07400826930750314,0.039779828713502635,-0.6916368101175455,0.7173415254898178,0.18479960146596597,0.0,0.17105277050448536,0.08119718309859147
21.506086349487305,1788958800.774078,sweep0_reach_low->home,1,0.0,-1.205,1.347612676056338,-0.06809859154929576,0.0,0.0,-1.1857671737670898,1.3176895380020142,-0.03221359848976135,-0.0076699042692780495,0.18619311661480328,0.0,0.17182783447121064,-0.0038302556074741364,0.04942571828686446,0.00018954619306082947,0.9987704398839854,0.12897660236667607,0.006480971294618922,0.2169632077467331,-0.07158970623135817,0.03536413103008478,-0.6915843338362788,0.7178686519067577,0.18442094714667961,0.0,0.17179131633300707,0.07451408450704222
21.5411319732666,1788958800.8074358,sweep0_reach_low->home,1,0.0,-1.21,1.3506478873239436,-0.07281690140845065,0.0,0.0,-1.1919031143188477,1.3222914934158325,-0.03528155758976936,-0.0076699042692780495,0.18581030047919267,0.0,0.17253358813826936,-0.003830804238216357,0.0464447313243218,0.00017811419470251563,0.9989134998319092,0.12819903187550147,0.0064657222103224055,0.21685730071664383,-0.07058699355113394,0.035494773852855266,-0.6917265161387784,0.7178245079690826,0.18403771153780044,0.0,0.1725279630808218,0.06783098591549297
21.576069831848145,1788958800.8407934,sweep0_reach_low->home,1,0.0,-1.2149999999999999,1.3536830985915493,-0.07753521126760565,0.0,0.0,-1.196505069732666,1.323825478553772,-0.03988350182771683,-0.0076699042692780495,0.18547084758587024,0.0,0.17342619430582232,-0.0038314092320179617,0.042917558580020165,0.0001645875897461652,0.9990712569080109,0.1274411847545902,0.006442022845040141,0.21719261964319259,-0.06277145651594661,0.03090933692266052,-0.692585141127774,0.717934662366214,0.18364990361772596,0.0,0.17326267771338882,0.06114788732394383
21.611980676651,1788958800.8741515,sweep0_reach_low->home,1,0.0,-1.22,1.3567183098591549,-0.08225352112676054,0.0,0.0,-1.199573040008545,1.323825478553772,-0.0475534051656723,-0.0076699042692780495,0.18521398915699303,0.0,0.17468811144503887,-0.003832126065281894,0.03831956207738025,0.00014695440680031322,0.9992581770375562,0.126677757488528,0.0064913691188502945,0.21831239066901537,-0.05750671837867713,0.025923990479731956,-0.693284987596944,0.7178975205637834,0.18325753260598954,0.0,0.17399542723674688,0.054464788732394354
