dir,q_waist,q_shoulder,q_elbow,q_wrist_angle,q_wrist_rotate,target_q_waist,target_q_shoulder,target_q_elbow,target_q_wrist_angle,target_q_wrist_rotate,measured_effort_waist,measured_effort_shoulder,measured_effort_elbow,measured_effort_wrist_angle,measured_effort_wrist_rotate,pwm_waist,pwm_shoulder,pwm_elbow,pwm_wrist_angle,pwm_wrist_rotate,tau_waist,tau_shoulder,tau_elbow,tau_wrist_angle,tau_wrist_rotate
1.0,0.0015339808305725455,-1.1950477838516236,1.2026410102844238,0.3666214048862457,-0.021583110895007848,0.0,-1.2000000000000002,1.2000000000000002,0.35,0.0,-13.450000762939453,30.86102494716644,-506.9540398406982,-406.19000244140625,172.26760375976562,-4.090615272521973,12.418976034777803,-188.86767328269147,-134.6602510489178,57.553523843901374,-1.458929548350807e-19,0.10049080426280455,-0.7130392364768129,-0.18067310821902022,0.00019734007593935236
-1.0,0.0015339808305725455,-1.2041749954223633,1.1535536050796509,0.3328738510608673,-0.021567656194672602,0.0,-1.2000000000000002,1.2000000000000002,0.35,0.0,-13.450000762939453,123.79037654652875,-164.08999633789062,-137.19000244140625,172.24060298619645,-4.090615272521973,37.40050288803604,-58.73107270649857,-46.623695923615436,57.55447395233934,6.082902076341894e-19,0.10300856091490135,-0.7160318161245833,-0.1845868464981094,0.00020364006103131655
1.0,0.0015339808305725455,-1.193437099456787,1.2040676164627075,0.6135923266410828,-0.019941750913858414,0.0,-1.2000000000000002,1.2000000000000002,0.6,0.0,-13.450000762939453,30.3902753162384,-507.49540283203123,-352.3900146484375,158.7100067138672,-4.090615272521973,12.314858787031659,-188.3572373341989,-117.47362112864573,53.20981527625308,-2.786399583287746e-19,0.11692520353829895,-0.6961186718284198,-0.1624548335048464,0.00015908843570907867
-1.0,0.0015339808305725455,-1.2041902970197491,1.1535536050796509,0.5875146389007568,-0.019941750913858414,0.0,-1.2000000000000002,1.2000000000000002,0.6,0.0,-13.450000762939453,126.7117458543278,-158.7100067138672,-153.3300018310547,158.7100067138672,-4.090615272521973,40.89614368503373,-55.33494771677448,-51.72562818828914,53.21169324483582,3.225569056796027e-19,0.11655693950498776,-0.7027136789099858,-0.17003984127647995,0.00016847827862381175
1.0,0.0015339808305725455,-0.803805947303772,0.6043884754180908,-0.3804272413253784,-0.019941750913858414,0.0,-0.8,0.6,-0.4,0.0,-13.450000762939453,-78.311872553647,-489.58001708984375,-376.6000061035156,158.7100067138672,-4.090615272521973,-26.030644303439892,-182.13335184991527,-125.21704840894768,53.2108006941607,4.87890977618477e-19,-0.14188171043068185,-0.6683558877285803,-0.14604605818264524,0.00016401552524351748
-1.0,0.0015339808305725455,-0.8069907379209921,0.5572716953156146,-0.41264083981513977,-0.019941750913858414,0.0,-0.8,0.6,-0.4,0.0,-13.450000762939453,-36.937965713339054,-149.3235447344262,-102.22000122070312,158.7100067138672,-4.090615272521973,-12.699700354274023,-52.42549593618679,-34.20591905803299,53.2089183986751,6.252773952305603e-19,-0.12283005186880169,-0.6524621643543759,-0.1358296466487837,0.00015460404782169644
1.0,0.0015339808305725455,-0.8053380173541484,0.5993632856528559,-0.13164083146200645,-0.019941750913858414,0.0,-0.8,0.6,-0.15000000000000002,0.0,-13.450000762939453,-79.66228710846062,-467.09617060400575,-404.1649444237184,158.7100067138672,-4.090615272521973,-27.70630357018426,-174.46162198467033,-133.98861913724406,53.2149967388194,-2.8871451110007254e-19,-0.16433783629462242,-0.6906647706566622,-0.17007356488229125,0.00018499711636007024
-1.0,0.0015339808305725455,-0.809020730737741,0.5599030256271362,-0.16260196268558502,-0.019941750913858414,0.0,-0.8,0.6,-0.15000000000000002,0.0,-13.450000762939453,-39.34586839044883,-182.9199981689453,-145.260009765625,158.7100067138672,-4.090615272521973,-14.05140408940647,-66.28948256341185,-48.255705778359726,53.21393346190687,5.20917860275963e-19,-0.14927567216037507,-0.679273084639838,-0.16372170012637371,0.00017967921366741628
1.0,0.0015339808305725455,-0.8053399324417114,0.598252534866333,0.11811652034521103,-0.019941750913858414,0.0,-0.8,0.6,0.09999999999999998,0.0,-13.450000762939453,-99.10013947028494,-470.4208860933111,-425.02001953125,158.7100067138672,-4.090615272521973,-31.616060582097774,-174.99105810886567,-140.50712863498086,53.21705496431188,8.131516293641283e-19,-0.17982698081870516,-0.7045135881295443,-0.18439282019720543,0.00019528687600024237
-1.0,0.0015339808305725455,-0.8114758729934692,0.5568350553512573,0.08590292930603027,-0.019941750913858414,0.0,-0.8,0.6,0.09999999999999998,0.0,-13.450000762939453,-38.902572588974174,-174.85000610351562,-156.02000427246094,158.7100067138672,-4.090615272521973,-11.421348660734857,-62.199399108756424,-52.910284817105136,53.21665314654886,0.0,-0.16479872944131815,-0.6953173062188425,-0.1810049415824539,0.00019327778719149883
1.0,0.0015339808305725455,-0.8038212680042758,0.6011519774366705,0.36968937516212463,-0.019941750913858414,0.0,-0.8,0.6,0.35,0.0,-13.450000762939453,-111.86168788762276,-494.8693477330583,-441.1600036621094,158.7100067138672,-4.090615272521973,-37.344527211392766,-183.69745821260307,-146.14819598242602,53.21666439692274,-1.065319999818622e-18,-0.1864102898130772,-0.7083355527979255,-0.18728637339219226,0.00019333397685252865
-1.0,0.0015339808305725455,-0.813025197982788,0.5553164100646972,0.33589577198028564,-0.019941750913858414,0.0,-0.8,0.6,0.35,0.0,-13.450000762939453,-36.664700729846956,-166.86069885253906,-168.125,158.7100067138672,-4.090615272521973,-8.995332790794208,-59.80990504665203,-56.20960970948812,53.21709028065255,2.7647155398380364e-20,-0.17148696617302606,-0.7018279705800587,-0.18767241711619967,0.00019546354498625087
1.0,0.0015339808305725455,-0.8038499943177203,0.6012055998884337,0.6151263117790222,-0.019941750913858414,0.0,-0.8,0.6,0.6,0.0,-13.450000762939453,-107.89553329143929,-489.6102418363764,-390.0500183105469,158.7100067138672,-4.090615272521973,-35.52204565530075,-181.9235449617194,-129.63280683223212,53.213921164718734,6.7711877251669615e-19,-0.17958198092788594,-0.7007380800599812,-0.1785918428884479,0.00017961772772426016
-1.0,0.0015339808305725455,-0.8100912646854415,0.5598991954520103,0.5890390486008814,-0.019941750913858414,0.0,-0.8,0.6,0.6,0.0,-13.450000762939453,-44.85012454010276,-196.37001037597656,-182.9199981689453,158.7100067138672,-4.090615272521973,-16.926967982618805,-71.16556488097932,-61.93616162594189,53.214980454183014,-1.7684271390166187e-18,-0.1718100501010093,-0.6985359388415195,-0.18236119693759323,0.00018491407617131608
1.0,0.0015339808305725455,-0.8052748194645705,0.9096812651993779,-0.38328072179420464,-0.019941750913858414,0.0,-0.8,0.9,-0.4,0.0,-13.450000762939453,-99.8490409041463,-551.4970284794153,-398.4423924135358,158.7100067138672,-4.090615272521973,-31.275954703944493,-205.23163909341588,-131.79427280210697,53.21569486909818,-1.747446947164527e-19,-0.17785212464079952,-0.7037479634456703,-0.1744393597053818,0.00018848629673931904
-1.0,0.0015339808305725455,-0.8114912128448486,0.8528780126571656,-0.41264083981513977,-0.019941750913858414,0.0,-0.8,0.9,-0.4,0.0,-13.450000762939453,-39.07897554397583,-176.22863235473633,-147.9499969482422,158.7100067138672,-4.090615272521973,-12.05291457076738,-52.66797353462828,-49.941780110436454,53.2145386375915,-2.4665599424045225e-19,-0.16743587527165435,-0.6993199755240113,-0.1673013687535881,0.00018270524240447686
1.0,0.0015339808305725455,-0.8035764233429831,0.9065520503277196,-0.1288543939590454,-0.019941750913858414,0.0,-0.8,0.9,-0.15000000000000002,0.0,-13.450000762939453,-114.74426621510798,-536.3497740633767,-451.9200134277344,158.7100067138672,-4.090615272521973,-39.48207517993028,-199.79528304595954,-149.5096297469334,53.21719692452118,-3.1593272781778355e-19,-0.19223216936644083,-0.714992745505615,-0.1862427015714989,0.00019599667705129224
-1.0,0.0015339808305725455,-0.8130098581314087,0.8515432157766506,-0.1656392915604564,-0.019941750913858414,0.0,-0.8,0.9,-0.15000000000000002,0.0,-13.450000762939453,-38.449201814839604,-148.81979798734858,-147.9499969482422,158.7100067138672,-4.090615272521973,-11.878674648490456,-52.9033683002132,-49.75435710358312,53.21689372531119,-1.4119669116457602e-18,-0.18263384182580158,-0.7142017611182667,-0.18291826098188474,0.00019448068099559536
1.0,0.0015339808305725455,-0.8029680079221726,0.9080725365877151,0.12078948391601443,-0.019941750913858414,0.0,-0.8,0.9,0.09999999999999998,0.0,-13.450000762939453,-124.64114996910095,-547.0484957122803,-447.5184969329834,158.7100067138672,-4.090615272521973,-41.54570629579809,-203.8467848741893,-148.5365667417567,53.216213950372804,-1.1567081927704726e-19,-0.19406261974463143,-0.7150005753199372,-0.18621639141391333,0.00019108188952369286
-1.0,0.0015339808305725455,-0.8145438432693481,0.8534110724925995,0.08590292930603027,-0.019941750913858414,0.0,-0.8,0.9,0.09999999999999998,0.0,-13.450000762939453,-33.887275433540346,-163.05435482025146,-169.47000122070312,158.7100067138672,-4.090615272521973,-9.01737395633693,-59.09407705466282,-56.235107612985374,53.216905187465215,4.378821524125831e-19,-0.18745460891543858,-0.7188655538410264,-0.18765455955881719,0.0001945378511358251
1.0,0.0015339808305725455,-0.8022242636229862,0.9080574924673014,0.36659469422119767,-0.019941750913858414,0.0,-0.8,0.9,0.35,0.0,-13.450000762939453,-124.7537698793174,-539.6795786387885,-395.4300231933594,158.7100067138672,-4.090615272521973,-41.17241204965037,-201.13897592134032,-131.68156959352126,53.212914690559906,-1.566968811477806e-19,-0.18476073415442884,-0.7044193079588121,-0.17480735746052242,0.00017458567721832002
-1.0,0.0015339808305725455,-0.8127187648218371,0.8553504098518362,0.33672889252280475,-0.019941750913858414,0.0,-0.8,0.9,0.35,0.0,-13.450000762939453,-38.40218571866496,-173.55705861295206,-162.40413594335206,158.7100067138672,-4.090615272521973,-12.790886888652762,-62.55379595209009,-54.80497230924171,53.21442239520611,2.542663896397029e-19,-0.18332836498540514,-0.7122522569743412,-0.1804092075472171,0.00018212347332488774
1.0,0.0015339808305725455,-0.8022719621658325,0.9076819137836366,0.6135923266410828,-0.019941750913858414,0.0,-0.8,0.9,0.6,0.0,-13.450000762939453,-113.6650946970736,-522.2865022999815,-338.94000244140625,158.7100067138672,-4.090615272521973,-35.75827438306208,-194.7188143571097,-112.6617620483877,53.207504959657385,2.0398160723291575e-19,-0.1639876059718945,-0.683850247747796,-0.15283111534433236,0.00014753685273327427
-1.0,0.0015339808305725455,-0.8114912128448486,0.8574799680709839,0.5813787579536438,-0.019941750913858414,0.0,-0.8,0.9,0.6,0.0,-13.450000762939453,-39.731300444602965,-174.39270568847655,-94.1500015258789,158.7100067138672,-4.090615272521973,-12.06228382129488,-63.88918956276725,-31.422499591995624,53.20974304999319,5.805902633659877e-19,-0.16747261743058822,-0.6951997203264793,-0.16215828501163096,0.0001587273044059537
1.0,0.0015339808305725455,-0.8035308615505176,1.2057242631021503,-0.37889325618743896,-0.019941750913858414,0.0,-0.8,1.2000000000000002,-0.4,0.0,-13.450000762939453,-90.79671513425606,-506.41343865685565,-451.9200134277344,158.7100067138672,-4.090615272521973,-29.851434118429037,-187.70658002876186,-149.87023187920636,53.21719939541231,2.632869534678373e-21,-0.15382348930934944,-0.6762441680178928,-0.18717105753792235,0.00019600906712610266
-1.0,0.0015339808305725455,-0.8114452315924617,1.1535536050796509,-0.4157088100910187,-0.019941750913858414,0.0,-0.8,1.2000000000000002,-0.4,0.0,-13.450000762939453,-40.95785336726614,-145.15254400017557,-150.63999938964844,158.7100067138672,-4.090615272521973,-9.2518169860752,-51.032775938743946,-50.56555658769982,53.2171039009158,5.70322828185727e-19,-0.15597032908819647,-0.6858424170353665,-0.18491142475987088,0.0001955315590220239
1.0,0.0015339808305725455,-0.8029211768496796,1.2026563309849276,-0.13038836419582367,-0.019941750913858414,0.0,-0.8,1.2000000000000002,-0.15000000000000002,0.0,-13.450000762939453,-98.35123824597001,-482.81974878204005,-435.7799987792969,158.7100067138672,-4.090615272521973,-31.421368319681935,-179.06301587882842,-144.8035580712093,53.215796181016586,-1.2824988245068856e-19,-0.15370679486924044,-0.6744301992457418,-0.1850118472992713,0.0001889931592624508
-1.0,0.0015339808305725455,-0.8114758729934692,1.153754438545341,-0.16260196268558502,-0.019941750913858414,0.0,-0.8,1.2000000000000002,-0.15000000000000002,0.0,-13.450000762939453,-35.67436478441196,-146.76935739112912,-177.54000854492188,158.7100067138672,-4.090615272521973,-9.974993237853946,-52.1361067880673,-59.94993399347696,53.21657849991891,-3.644649697033566e-19,-0.1591263831854145,-0.6876285699501758,-0.18711030348536814,0.00019290448680953751
1.0,0.0015339808305725455,-0.8024251691708701,1.2027482551879503,0.11963518478264672,-0.014723151840836963,0.0,-0.8,1.2000000000000002,0.09999999999999998,0.0,-13.450000762939453,-93.15594532903512,-475.48856859528615,-416.95001220703125,115.02521090084842,-4.090615272521973,-29.604930179254172,-175.94948831148548,-138.04113842100168,39.29709075434138,-3.6221286062062547e-19,-0.14145625542763243,-0.6612569856001215,-0.17136100470607854,0.0001256865015119906
-1.0,0.0015339808305725455,-0.8096354738454545,1.154846289184656,0.08590292930603027,-0.014665699353471826,0.0,-0.8,1.2000000000000002,0.09999999999999998,0.0,-13.450000762939453,-40.31641791316305,-146.2574141903614,-153.3300018310547,115.203200084291,-4.090615272521973,-13.04727750639732,-52.36362741679164,-51.15070521122175,39.21650404753081,2.7463747914770146e-19,-0.15176824225270896,-0.6779032212262702,-0.17748566559677573,0.00013132057975911372
1.0,0.0015339808305725455,-0.8007532977283969,1.204525456446387,0.36814006932368143,-0.010737866163253784,0.0,-0.8,1.2000000000000002,0.35,0.0,-13.450000762939453,-84.29674374774451,-471.78435799245085,-365.81312989652827,83.38999938964844,-4.090615272521973,-28.228390250647305,-174.56202546413468,-121.79742381513852,28.649451284048357,1.7420327041059228e-19,-0.11857907326358788,-0.6372538239595379,-0.14684848719922947,7.571753723263757e-05
-1.0,0.0015339808305725455,-0.8085306215286255,1.1539946258068086,0.33594179153442383,-0.010737866163253784,0.0,-0.8,1.2000000000000002,0.35,0.0,-13.450000762939453,-32.24637570858002,-128.07089950561524,-121.05000305175781,83.38999938964844,-4.090615272521973,-11.17756517230321,-45.19065810588229,-40.91877231604875,28.650721499364185,-4.07931067397671e-20,-0.1330443325249393,-0.6582816904828833,-0.15681524229517302,8.206857301463441e-05
1.0,0.0015339808305725455,-0.8007379770278931,1.204062146141642,0.6120583415031433,-0.004601942375302315,0.0,-0.8,1.2000000000000002,0.6,0.0,-13.450000762939453,-68.25288217501748,-443.15234960998384,-269.0,34.970001220703125,-4.090615272521973,-20.12451647940155,-165.46396780730453,-89.31936514877025,12.27663298579727,3.785244492468095e-21,-0.08663707898422342,-0.6063383439801646,-0.11432758070037409,2.3935841156560323e-05
-1.0,0.0015339808305725455,-0.8084098201990128,1.1551757943630219,0.5813787579536438,-0.004601942375302315,0.0,-0.8,1.2000000000000002,0.6,0.0,-13.450000762939453,0.0,-116.70565448760986,-37.65999984741211,34.970001220703125,-4.090615272521973,-4.002608686370099,-41.01109828153188,-13.775906404635778,12.277286919675149,6.030874584450619e-20,-0.10362290220076742,-0.6295782772527627,-0.1268653640956658,2.7205580259282678e-05
1.0,0.001535893524875005,-0.40157207660841526,0.6095966970236819,-0.38197844076037707,-0.004601942375302315,0.0,-0.3999999999999999,0.6,-0.4,0.0,-13.450000762939453,-389.91584675092054,-544.6512155128536,-416.95001220703125,34.970001220703125,-4.131419414891269,-138.316590677315,-204.38689263151085,-138.42870829671847,12.28078760523926,1.7266798314303123e-19,-0.5588089465214753,-0.7012402129897184,-0.18074195563642512,4.470886355709829e-05
-1.0,0.0015339808305725455,-0.43716920256614683,0.5553010702133179,-0.41264083981513977,-0.004601942375302315,0.0,-0.3999999999999999,0.6,-0.4,0.0,-13.450000762939453,-108.91810302734375,-161.40000915527344,-156.02000427246094,34.970001220703125,-4.090615272521973,-34.27487093936136,-59.79214397828076,-52.958740217620885,12.280533741239239,-2.9192143494172206e-19,-0.523108784507713,-0.7019187746390846,-0.173335288967956,4.3439618367905e-05
1.0,0.0015339808305725455,-0.4003900282103522,0.6011215843761948,-0.1290514001116491,-0.004601942375302315,0.0,-0.3999999999999999,0.6,-0.15000000000000002,0.0,-13.450000762939453,-406.6763501250536,-493.1622148547089,-452.0810110800879,34.970001220703125,-4.090615272521973,-143.99020649533816,-183.56636490918225,-149.50033162504508,12.280901385492577,-2.484404666440444e-19,-0.5688459442263029,-0.7084589137612609,-0.18764200807922732,4.527785819761126e-05
-1.0,0.0015339808305725455,-0.43703152644366694,0.5552857686159319,-0.16566993296146393,-0.004601942375302315,0.0,-0.3999999999999999,0.6,-0.15000000000000002,0.0,-13.450000762939453,-111.93351844540261,-171.89838247703494,-153.3300018310547,34.970001220703125,-4.090615272521973,-38.05887021106431,-62.724037943995256,-51.06059045933638,12.280914426716304,-3.451331853311088e-19,-0.536508248827671,-0.7135764148382274,-0.18569414844796944,4.534304575218506e-05
1.0,0.0015339808305725455,-0.40038432836532595,0.6013205051422119,0.11965050548315048,-0.004601942375302315,0.0,-0.3999999999999999,0.6,0.09999999999999998,0.0,-13.450000762939453,-401.3681770324707,-492.45831909179685,-433.0899963378906,34.970001220703125,-4.090615272521973,-143.33437530152855,-183.11117940868954,-143.97329305504627,12.280462060965567,7.806255641895632e-20,-0.5661138986520655,-0.7042329092677505,-0.18314366145944963,4.308113489691218e-05
-1.0,0.0015339808305725455,-0.4376020315062538,0.5553010702133179,0.08590292930603027,-0.004601942375302315,0.0,-0.3999999999999999,0.6,0.09999999999999998,0.0,-13.450000762939453,-133.32459621929496,-172.56635858771506,-166.77999877929688,34.970001220703125,-4.090615272521973,-37.10562884903195,-63.04499299511239,-55.7566661045282,12.280737089145694,-1.5403521501729138e-19,-0.5386613071732779,-0.7146745790844223,-0.18669759241269504,4.445630525412874e-05
1.0,0.0015339808305725455,-0.40036898851394653,0.6025208485126495,0.3690144217014313,-0.004601942375302315,0.0,-0.3999999999999999,0.6,0.35,0.0,-13.450000762939453,-390.6586301803589,-490.1550051116943,-406.11602737426756,34.970001220703125,-4.090615272521973,-139.78060974181176,-182.48322355179047,-134.33733644905934,12.279483472671235,-1.2437831797482146e-19,-0.5520186760383214,-0.6891791920500886,-0.1672136230270088,3.818836956249388e-05
-1.0,0.0015339808305725455,-0.4385329956871613,0.5552838559162587,0.33594179153442383,-0.004601942375302315,0.0,-0.3999999999999999,0.6,0.35,0.0,-13.450000762939453,-98.91284452709473,-165.96494824036103,-150.63999938964844,34.970001220703125,-4.090615272521973,-32.19776164922753,-60.52972465134624,-50.57376857385295,12.280010130190002,-2.0926994551216469e-19,-0.5292051531938122,-0.7049712646709663,-0.17612464133471678,4.082156312058958e-05
1.0,0.0015339808305725455,-0.4008222983365047,0.6028697918775373,0.6121463256881124,-0.004601942375302315,0.0,-0.3999999999999999,0.6,0.6,0.0,-13.450000762939453,-374.02404663390354,-476.23733665104817,-312.0400085449219,34.970001220703125,-4.090615272521973,-132.36771944855943,-177.27280671264595,-103.24760724462641,12.278078112292597,-1.6695631957850348e-19,-0.5277263562412855,-0.6651765719788709,-0.14177578599843238,3.116141033794096e-05
-1.0,0.0015339808305725455,-0.43574248148260936,0.5559196434961574,0.5813481165526363,-0.004601942375302315,0.0,-0.3999999999999999,0.6,0.6,0.0,-13.450000762939453,-105.1585166540634,-160.6914016780782,-80.40447372265076,34.970001220703125,-4.090615272521973,-35.29650636704078,-57.066367183544116,-27.615151421060464,12.27878070103091,-1.3941675875905988e-20,-0.5121965380410481,-0.6846818846844286,-0.15470782413881576,3.467464181897464e-05
1.0,0.0015339808305725455,-0.3997255190927884,0.9096506237983704,-0.37886261478643146,-0.004601942375302315,0.0,-0.3999999999999999,0.9,-0.4,0.0,-13.450000762939453,-369.16136685679766,-512.6179756612219,-454.6100158691406,34.970001220703125,-4.090615272521973,-131.3785461206107,-191.8018886188917,-150.17706273030126,12.280846801401353,-1.5988936532440727e-19,-0.512660029321722,-0.6512427205120965,-0.18762140691549958,4.5004919177163174e-05
-1.0,0.0015339808305725455,-0.4343923447507151,0.8574953079223633,-0.4157854135935375,-0.004601942375302315,0.0,-0.3999999999999999,0.9,-0.4,0.0,-13.450000762939453,-102.84800480188949,-158.7100067138672,-152.89342215891634,34.970001220703125,-4.090615272521973,-35.13450765297917,-57.90546587023344,-51.364939439335224,12.280924386788922,3.993004255720647e-21,-0.49749636028791294,-0.6715748880428146,-0.18691864306100128,4.5392847915496166e-05
1.0,0.0015339808305725455,-0.40041495061545784,0.9067550114031588,-0.1288543939590454,-0.004601942375302315,0.0,-0.3999999999999999,0.9,-0.15000000000000002,0.0,-13.450000762939453,-361.0577861962098,-494.0230514774013,-441.1600036621094,34.970001220703125,-4.090615272521973,-128.22369098662017,-182.49195835202667,-146.6414922050146,12.28028544298763,9.569674606083042e-20,-0.5071771886088551,-0.645055938090502,-0.18050672262453077,4.219822326772827e-05
-1.0,0.0015339808305725455,-0.4341856014728546,0.8584367913007737,-0.1653918981552124,-0.004601942375302315,0.0,-0.3999999999999999,0.9,-0.15000000000000002,0.0,-13.450000762939453,-106.13731477737427,-166.66567953109742,-152.284263381958,34.970001220703125,-4.090615272521973,-35.6416306472873,-59.90348877356037,-51.65274582976294,12.280622082621798,1.9244588561617703e-20,-0.49719237275679423,-0.6694865420622343,-0.1853349352097041,4.388159303746867e-05
1.0,0.0015339808305725455,-0.40036898851394653,0.9082086777687073,0.11811652034521103,-0.0030833014682866634,0.0,-0.3999999999999999,0.9,0.09999999999999998,0.0,-13.450000762939453,-349.0073365783691,-485.53828842163085,-390.0500183105469,24.21000099182129,-4.090615272521973,-124.00234332808151,-181.82471967780373,-129.45706244365564,8.22707639065098,3.876022766635678e-20,-0.4901424025837977,-0.6271957443120443,-0.16229268781455733,2.4698464409480364e-05
-1.0,0.0015339808305725455,-0.43411657214164734,0.8589928609132766,0.0855501127243042,-0.003100558751320932,0.0,-0.3999999999999999,0.9,0.09999999999999998,0.0,-13.450000762939453,-103.22202746391297,-163.65623533248902,-140.86185577392578,24.21000099182129,-4.090615272521973,-32.81014385961242,-58.14021897599646,-47.42282599577443,8.30932007872361,8.744768147453396e-20,-0.485461754751604,-0.6566329978968861,-0.17208541971346564,2.685534913076489e-05
1.0,-0.0015339808305725455,-0.40122311756703144,0.9054833932613463,0.3666214048862457,-0.003067961661145091,0.0,-0.3999999999999999,0.9,0.35,0.0,10.760000228881836,-321.27198275257734,-450.7278150922797,-336.25,21.520000457763672,4.090615272521973,-114.94417393998376,-168.08533535612236,-111.61235142520917,8.18513751848544,2.314588907553324e-20,-0.4637703040388361,-0.6017131508091914,-0.13457645900557935,1.953473386245395e-05
-1.0,-0.0015339808305725455,-0.43411657214164734,0.8592801597829764,0.33490955933798267,-0.003067961661145091,0.0,-0.3999999999999999,0.9,0.35,0.0,10.760000228881836,-97.55196223455422,-151.204194658258,-99.1975292153424,21.520000457763672,4.090615272521973,-27.096368812941854,-53.000422904945225,-33.95595945770272,8.185626475176903,-1.3880765641496688e-19,-0.4630352940309398,-0.6338938679936694,-0.14822106640058286,2.1979730693937652e-05
1.0,0.0015339808305725455,-0.39967486023902893,0.9081319785118103,0.6120583415031433,-0.0015339808305725455,0.0,-0.3999999999999999,0.9,0.6,0.0,-13.450000762939453,-308.92633193969726,-443.37253067016604,-244.79000854492188,10.760000228881836,-4.090615272521973,-110.11880239247188,-165.93436704272742,-81.19300198974453,4.09194340550347,-4.255493527005605e-20,-0.4285162419409829,-0.5656843199931686,-0.09807546821969129,6.640717590227118e-06
-1.0,0.0015646221455402867,-0.4335152346468746,0.8599810545959425,0.5859806537628174,-0.0015339808305725455,0.0,-0.3999999999999999,0.9,0.6,0.0,-13.483583767018217,-63.918565885851,-161.02723375718097,-56.4900016784668,10.760000228881836,-4.172325440262736,-20.500242652779846,-46.71568492504146,-19.997903140974028,4.092231980187867,-5.3770201375763624e-20,-0.43092189856410473,-0.6016982114185145,-0.11476592766557438,8.083563145715009e-06
1.0,0.0015339808305725455,-0.4000967061519623,1.2041749954223633,-0.3798884290456772,-0.0015339808305725455,0.0,-0.3999999999999999,1.2000000000000002,-0.4,0.0,-13.450000762939453,-290.67131900787354,-406.19000244140625,-431.06579246520994,10.760000228881836,-4.090615272521973,-103.87541261171745,-150.28698267730203,-142.59796759447653,4.093396405473194,5.827586677109586e-21,-0.40834560128871916,-0.5457004109632231,-0.17790332094531727,1.3905640757012209e-05
-1.0,0.0015339808305725455,-0.43112520536828725,1.1582493997840548,-0.4157088100910187,-0.0015339808305725455,0.0,-0.3999999999999999,1.2000000000000002,-0.4,0.0,-13.450000762939453,-69.58402107895984,-124.98257645358159,-147.9499969482422,10.760000228881836,-4.090615272521973,-21.752242981301478,-36.557950746657305,-49.86667886121771,4.093520085081789,-3.207939012223028e-20,-0.41085222809826294,-0.5798326410448206,-0.18351374412142973,1.452407168812997e-05
1.0,0.0015339808305725455,-0.40192207682919534,1.2026410102844238,-0.13174660010251726,-0.0015339808305725455,0.0,-0.3999999999999999,1.2000000000000002,-0.15000000000000002,0.0,-13.450000762939453,-265.2045191554619,-381.9800109863281,-385.55774773280615,10.760000228881836,-4.090615272521973,-94.06342488754484,-141.58666343002815,-127.78915106779701,4.093009091957583,-2.061064279326429e-19,-0.38905842001873037,-0.5276217524014123,-0.15808401092361762,1.1969079122559455e-05
-1.0,0.0015339808305725455,-0.4303017322267039,1.1597048663319125,-0.16260196268558502,-0.0015339808305725455,0.0,-0.3999999999999999,1.2000000000000002,-0.15000000000000002,0.0,-13.450000762939453,-64.5600013923407,-103.42899079626419,-150.63999938964844,10.760000228881836,-4.090615272521973,-20.094346603043267,-36.2013386108869,-50.189266741916526,4.09318973669499,-1.0676210531185289e-19,-0.39609819549637304,-0.5633580745598055,-0.16758996970268464,1.2872415001437837e-05
1.0,0.0015339808305725455,-0.4134078323841095,1.1842331886291504,0.11658254265785217,-0.0015339808305725455,0.0,-0.3999999999999999,1.2000000000000002,0.09999999999999998,0.0,-13.450000762939453,-164.5204019165039,-244.79000854492188,-333.55999755859375,10.760000228881836,-4.090615272521973,-57.03489640965768,-89.09515177071715,-110.41850355389438,4.092542161864156,2.710505431213761e-20,-0.3640392933926102,-0.5142744246207276,-0.1323967834139376,9.634446710780172e-06
-1.0,0.0015339808305725455,-0.42799598209271567,1.160455580656597,0.08283496648073196,-0.0015339808305725455,0.0,-0.3999999999999999,1.2000000000000002,0.09999999999999998,0.0,-13.450000762939453,-77.68760452556253,-94.24067561307947,-72.6300048828125,10.760000228881836,-4.090615272521973,-20.32573194648686,-31.55509738334119,-25.045695128179673,4.092707604717442,-1.5193719583208225e-20,-0.3724734907879506,-0.5372381385403309,-0.14163728342451612,1.0461575894408349e-05
1.0,0.0015339808305725455,-0.4343617033497076,1.1607600795791093,0.3528309189499392,-0.0015339808305725455,0.0,-0.3999999999999999,1.2000000000000002,0.35,0.0,-13.450000762939453,4.973645544230715,-69.94000244140625,-177.5937414276466,10.760000228881836,-4.090615272521973,6.966749290263137,-23.86678814238969,-59.84697939578434,4.092055640666589,-7.305844227204133e-20,-0.33201752253454125,-0.5039092106980425,-0.10459632297135169,7.201892241898301e-06
-1.0,0.0015339808305725455,-0.43147428274154664,1.1550760853290558,0.3298058807849884,-0.0015339808305725455,0.0,-0.3999999999999999,1.2000000000000002,0.35,0.0,-13.450000762939453,0.0,-37.01440026760101,0.0,10.760000228881836,-4.090615272521973,-2.721166608315429,-9.921524035274174,-0.4425776558212226,4.092124650962522,5.83436294068762e-20,-0.3398503628253087,-0.5087463785340348,-0.10858887392196208,7.547044717698821e-06
